PixelID,TelID,EyeID,Status,Charge,Theta,Phi,TimeOffset,PulseStart,PulseCentroid,PulseStop,TraceBins
867,2,5,0,62.2547,41.7691,70.599,0,180,0,203,11.8288 17.177 19.8511 -4.2158 -12.2381 -6.8899 1.1324 -4.2158 -9.564 -6.8899 -17.5863 -14.9122 -1.5417 6.4806 -9.564 -25.6086 9.1547 22.5252 6.4806 11.8288 14.5029 9.1547 19.8511 17.177 19.8511 -6.8899 -9.564 -4.2158 9.1547
865,2,5,0,0,39.3111,71.3193,0,180,0,203,13.4658 -14.0556 -19.5599 -11.3034 7.96155 16.218 5.20941 10.7137 5.20941 7.96155 10.7137 -8.55129 -14.0556 7.96155 -3.04701 -25.0641 -0.294872 7.96155 -0.294872 -8.55129 -3.04701 -0.294872 -5.79915 2.45727 -3.04701 18.9701 2.45727 -16.8077 -19.5599
844,2,5,2,472.824,40.7003,71.9359,0,180,96.3537,203,-4.12922 -12.2225 -12.2225 20.1506 17.4529 14.7551 9.35958 17.4529 3.96406 17.4529 14.7551 20.1506 28.2439 33.6394 9.35958 6.66182 20.1506 20.1506 36.3372 44.4305 30.9417 30.9417 22.8484 22.8484 3.96406 9.35958 17.4529 -9.52474 3.96406
821,2,5,0,0,39.8727,75.1439,0,180,0,203,-7.29934 -14.9637 15.6936 -2.1898 -14.9637 -9.85411 -7.29934 -12.4089 -9.85411 18.2484 13.1388 0.364967 -4.74457 -17.5184 -14.9637 -4.74457 -9.85411 -2.1898 -25.1827 -20.0732 -17.5184 -9.85411 18.2484 28.4674 2.91974 -9.85411 -14.9637 -14.9637 -17.5184
796,2,5,2,731.905,36.2022,76.818,0,167,99.4624,224,-7.7759 3.40998 -4.97943 -2.18296 25.7817 6.20645 9.00292 28.5782 6.20645 25.7817 6.20645 0.613511 11.7994 -2.18296 -2.18296 -7.7759 25.7817 20.1888 3.40998 25.7817 9.00292 9.00292 14.5959 25.7817 64.9323 45.357 -4.97943 -10.5724 -7.7759 -4.97943 -24.5547 -24.5547 -10.5724 17.3923 6.20645 -4.97943 3.40998 20.1888 25.7817 14.5959 39.7641 31.3747 28.5782 25.7817 6.20645 11.7994 14.5959 3.40998 0.613511 45.357 14.5959 9.00292 14.5959 25.7817 64.9323 20.1888 -16.1653 20.1888 31.3747 9.00292 -13.3688 -27.3512 -10.5724
863,2,5,2,668.964,36.8434,71.9562,0,1823,923.64,1865,18.0098 -8.35477 -11.2842 9.22163 26.798 3.36283 3.36283 9.22163 20.9392 23.8686 32.6568 6.29223 23.8686 44.3744 12.151 -5.42537 20.9392 26.798 -14.2136 -8.35477 -14.2136 -11.2842 0.433432 12.151 38.5156 3.36283 -11.2842 6.29223 15.0804 18.0098 29.7274 9.22163 18.0098 35.5862 20.9392 20.9392 -5.42537 23.8686 73.6684 47.3038 20.9392 35.5862 6.29223 20.9392 20.9392 -2.49597 3.36283 -8.35477
535,2,5,0,13.5048,40.3067,100.716,0,582,0,604,-15.4214 -7.9582 11.9436 -12.9337 -5.47047 -0.495008 4.48045 11.9436 -5.47047 -10.4459 -5.47047 -10.4459 -5.47047 4.48045 11.9436 14.4314 -10.4459 -15.4214 -12.9337 21.8946 4.48045 9.45592 -17.9091 -17.9091 -2.98274 31.8455 36.821 6.96818
513,2,5,0,52.6264,40.1059,102.662,0,582,0,604,9.9696 0.81718 0.81718 -8.33524 -3.75903 -3.75903 16.8339 32.8506 46.5793 12.2577 -17.4877 -3.75903 -15.1995 -8.33524 -8.33524 9.9696 14.5458 -15.1995 -8.33524 -10.6233 3.10528 28.2744 19.122 3.10528 -15.1995 -15.1995 -10.6233 -1.47092
556,2,5,0,0,39.2594,97.6286,0,598,0,606,-7.48983 -9.99496 -4.9847 5.03582 0.0255625 -9.99496 15.0563 15.0563 -17.5103 -15.0052 -20.0155 17.5615 0.0255625 15.0563
512,2,5,4,657.632,38.9384,101.472,0,582,298.859,604,1.47378 9.14265 -16.4203 9.14265 24.4804 11.6989 4.03007 19.3678 1.47378 6.58636 24.4804 24.4804 11.6989 19.3678 9.14265 -3.6388 21.9241 11.6989 11.6989 4.03007 11.6989 90.9439 282.666 67.9373 -6.19509 -1.08251 6.58636 -1.08251
534,2,5,0,0,39.1147,99.5549,0,582,0,608,4.60974 -4.72886 4.60974 6.94439 -14.0675 -7.06351 -32.7447 -23.4061 9.27904 -16.4021 -23.4061 -16.4021 -0.0595574 -9.39816 -11.7328 -7.06351 16.283 2.27509 4.60974 -0.0595574 18.6176 20.9523 46.6335 4.60974 16.283 2.27509 -23.4061 -16.4021 -7.06351 -4.72886 -2.39421 -9.39816
490,2,5,0,0,38.7309,103.38,0,582,0,608,-12.1581 3.71086 6.3557 6.3557 -4.22364 -1.5788 -4.22364 -6.86847 -14.803 -1.5788 -9.5133 -1.5788 11.6454 -1.5788 -14.803 11.6454 35.4489 32.804 11.6454 -9.5133 -25.3823 -12.1581 14.2902 -1.5788 -6.86847 -1.5788 6.3557 -6.86847 1.06603 6.3557 -25.3823 -14.803
532,2,5,0,139.884,36.5523,99.2212,0,596,0,610,1.77518 24.1425 11.7162 14.2015 11.7162 24.1425 26.6277 -5.68058 -8.16584 -10.6511 -8.16584 -5.68058 -28.0479 -8.16584 24.1425 14.2015 14.2015 34.0835 19.172 -5.68058
491,2,5,0,0,39.8727,104.596,0,582,0,604,25.0385 14.4276 1.16395 -4.1415 -1.48877 -20.0578 -4.1415 -12.0997 -9.44694 -12.0997 1.16395 1.16395 6.4694 11.7748 6.4694 -4.1415 -4.1415 9.12212 3.81667 -1.48877 3.81667 -1.48877 3.81667 -1.48877 -4.1415 -14.7524 -4.1415 -17.4051
533,2,5,4,1187.19,37.7534,100.326,0,598,300.986,606,-1.77193 -6.73332 3.18947 5.67016 -1.77193 132.186 571.269 350.487 65.2069 42.8806 10.6316 10.6316 0.70877 3.18947
511,2,5,4,1527.91,37.57,102.207,0,599,301.301,608,-17.9428 -8.44437 -1.32057 -8.44437 22.4254 357.244 846.411 231.39 20.0508 17.6762 15.3016 8.17783 17.6762 -17.9428 8.17783
555,2,5,0,5.56595,37.9067,98.4371,0,582,0,610,-11.2956 -25.0468 -25.0468 -11.2956 9.33115 0.163704 11.623 11.623 -2.12816 -4.42002 7.03929 -11.2956 -15.8793 -9.00374 0.163704 -11.2956 -4.42002 -6.71188 16.2067 -4.42002 -6.71188 0.163704 11.623 13.9149 16.2067 -6.71188 -15.8793 -13.5875 7.03929 29.9579 16.2067 13.9149 18.4986 7.03929
510,2,5,4,1718.66,36.3915,101.076,0,596,301.413,610,15.1305 3.24442 -11.6132 12.159 15.1305 9.18746 -2.69863 21.0736 220.166 891.73 386.571 68.6179 21.0736 15.1305 24.0451 27.0166 6.21594 3.24442 0.272895 3.24442
489,2,5,0,0,37.3569,104.078,0,582,0,610,1.16332 -7.86683 -16.897 -14.6394 -21.412 -23.6696 -25.9271 14.7085 25.9962 -19.1545 -30.4422 -25.9271 -10.1244 1.16332 -10.1244 -21.412 -25.9271 -16.897 12.451 16.9661 -10.1244 -7.86683 32.7688 64.3744 41.799 12.451 1.16332 14.7085 19.2236 25.9962 -19.1545 -14.6394 -10.1244 -14.6394
468,2,5,0,94.0744,38.4926,105.275,0,599,0,608,5.78403 -6.40597 -16.158 -18.596 -8.84397 25.288 0.90803 3.34603 8.22203 25.288 42.354 20.412 5.78403 -3.96797 10.66
467,2,5,0,0,37.1146,105.937,0,599,0,606,-27.3234 -38.354 -24.5657 11.2839 0.253255 -10.7774 14.0416 0.253255 8.52625 -10.7774 3.01092 33.3452 19.5569
509,2,5,4,1174.72,35.0299,101.806,0,599,301.855,608,-19.6997 -28.167 -28.167 -8.40979 14.1699 36.7496 177.873 632.29 231.5 33.9272 22.6373 31.1047 2.88007 -25.3446 -16.8772
553,2,5,0,269.285,35.3367,98.1541,0,596,0,610,-23.6123 -4.53756 16.9216 28.8433 28.8433 16.9216 7.38417 16.9216 12.1529 35.9963 12.1529 9.76852 16.9216 28.8433 14.5372 7.38417 2.61548 14.5372 7.38417 19.3059
488,2,5,4,806.998,36.2022,102.922,0,599,301.618,606,3.51985 1.35038 14.3672 10.0283 -29.0222 53.4176 287.72 357.143 109.824 29.5535 -11.6664 -16.0054 -22.5138
531,2,5,0,0,35.197,99.9833,0,596,0,610,16.2988 -2.73062 -0.351947 -21.76 -7.48798 -5.1093 -0.351947 4.40541 -14.624 -9.86665 25.8135 25.8135 2.02673 -9.86665 -21.76 -36.0321 -19.3814 18.6775 6.78408 6.78408
466,2,5,0,153.342,35.9847,104.759,0,596,0,610,23.4963 0.72046 -6.11229 7.55321 12.1084 -12.945 -24.333 -22.0554 9.8308 25.7739 32.6066 12.1084 14.386 -1.55712 16.6636 12.1084 21.2187 7.55321 7.55321 16.6636
508,2,5,0,0,33.8414,100.726,0,599,0,608,10.2135 1.72211 -13.1379 -4.64646 -0.400743 -4.64646 5.96783 35.6878 14.4593 -21.6293 -19.5065 -6.76931 -27.9979 -32.2436 -4.64646
465,2,5,0,28.5722,34.6148,105.425,0,599,0,608,-4.81659 2.05757 -11.6908 -23.1477 -23.1477 2.05757 11.2231 6.64035 -9.39937 -7.10798 -0.233815 6.64035 24.9715 31.8456 22.6801
554,2,5,0,0,36.6843,97.3595,0,596,0,610,2.48378 23.1117 10.735 0.420979 -16.0814 -11.9558 -40.835 -22.2698 -20.207 -3.70462 -9.89301 -3.70462 -11.9558 -11.9558 -7.83021 14.8606 -20.207 -3.70462 25.1745 25.1745
487,2,5,0,274.96,34.8357,103.62,0,596,0,610,13.4903 -4.54936 10.9132 5.75901 -4.54936 -12.2806 -12.2806 16.0674 8.33611 10.9132 88.226 95.9573 26.3758 0.604828 18.6445 -1.97226 8.33611 3.18192 3.18192 0.604828
444,2,5,0,0,35.7393,106.585,0,599,0,606,5.26125 -5.75589 -1.34904 20.6852 16.2784 22.8887 -3.55247 -27.7902 -34.4005 -14.5696 -10.1628 -12.3662 -12.3662
486,2,5,0,436.727,33.6692,102.518,0,599,0,608,-7.46026 -12.294 -19.5447 -14.7109 -9.87714 -7.46026 2.20725 118.217 272.898 84.3811 21.5423 -5.04338 9.45789 4.62413 -0.209627
464,2,5,0,0,33.4712,104.303,0,599,0,608,-8.8039 3.36224 15.5284 -2.72083 -29.0808 -29.0808 -20.97 -4.74852 23.6391 62.1652 19.5838 -18.9423 -22.9977 -10.8316 -20.97
530,2,5,0,0,33.9877,98.9272,0,599,0,608,-6.14506 19.2357 10.0063 -13.0671 -3.83772 -1.53038 -1.53038 12.3137 -13.0671 -19.9891 -15.3744 -6.14506 -8.4524 3.0843 0.776962
196,1,5,0,189.031,57.1639,47.2171,0,597,0,604,-11.1349 5.98227 5.98227 37.3637 34.5109 51.628 43.0695 -2.57631 -8.28203 -8.28203 11.688 20.2466 8.83513
241,1,5,0,372.541,58.4854,43.0151,0,594,0,603,-17.6305 -14.8119 2.09955 61.2897 137.391 193.763 52.834 -0.719025 -9.17476 -11.9933 -11.9933 -23.2676 -3.5376 10.5553 7.73671
219,1,5,0,294.778,58.4854,45.8849,0,594,0,603,-0.2442 36.357 8.20224 19.4642 47.619 56.0654 53.2499 8.20224 2.57128 5.38676 -0.2442 -3.05968 27.9106 27.9106 5.38676
170,1,5,0,195.798,51.8978,49.3153,0,592,0,616,1.30257 -1.22519 18.9969 18.9969 -1.22519 -1.22519 8.88585 -1.22519 -1.22519 1.30257 -29.0305 -13.864 -1.22519 -8.80847 -29.0305 -26.5028 -13.864 6.35809 46.8022 67.0243 77.1354 41.7467 3.83033 -6.28071 3.83033 -11.3362 -8.80847 1.30257 8.88585 44.2745
218,1,5,4,477.557,57.1944,44.45,0,594,299.269,603,13.6396 2.45399 -17.1208 -22.7136 -5.93522 72.364 175.831 122.699 91.9388 24.8252 2.45399 -0.342417 16.436 -3.13882 -8.73162
217,1,5,4,494.17,55.8881,45.7874,0,597,300.433,604,-8.64534 -1.91228 11.5538 -4.15664 11.5538 94.5949 164.17 166.414 56.4409 13.7982 -8.64534 -8.64534 11.5538
239,1,5,0,180.372,55.8881,43.1126,0,594,0,604,44.6444 13.2363 19.5179 0.673031 22.6587 3.81384 19.5179 13.2363 35.222 16.3771 10.0955 13.2363 -15.031 -8.74941 -5.60859 -2.46778
195,1,5,0,167.122,55.8301,48.4583,0,597,0,607,-2.03807 -19.8712 -5.60469 -5.60469 8.66179 8.66179 19.3616 44.328 47.8946 1.52855 26.4949 26.4949 5.09517 5.09517 1.52855 5.09517
194,1,5,4,606.802,54.5687,47.038,0,599,301.733,607,-21.4318 -30.4848 -9.361 8.74514 8.74514 60.0459 123.417 213.948 117.382 47.9751 35.9043 -9.361 -6.34331 -9.361
172,1,5,0,14.484,54.4859,49.619,0,592,0,611,-0.0580754 -13.7174 -20.5471 -25.1002 -13.7174 -15.994 -0.0580754 20.4309 27.2606 9.04815 -4.61119 -11.4409 4.49504 4.49504 20.4309 18.1544 6.7716 6.7716 15.8778 9.04815 -2.33463 2.21848 -15.994 -11.4409 4.49504
216,1,5,0,125.391,54.5963,44.45,0,597,0,607,21.9136 17.4091 17.4091 19.6613 19.6613 -25.3839 -32.1407 -14.1226 -2.86129 3.89549 -5.11355 10.6523 17.4091 28.6704 17.4091 30.9226
193,1,5,4,826.412,53.238,48.2112,0,592,302.395,611,4.37383 -0.885498 -16.6635 -11.4041 25.4111 22.7815 -3.51516 22.7815 20.1518 4.37383 35.9298 17.5221 -3.51516 7.00349 43.8188 117.449 177.932 183.191 72.745 38.5594 33.3001 12.2628 9.63315 -8.77448 -6.14482
215,1,5,0,128.495,53.2907,45.7048,0,592,0,611,3.7466 -7.86342 -4.96091 -7.86342 3.7466 -22.3759 6.6491 9.55161 38.5767 6.6491 18.2591 9.55161 3.7466 21.1616 -2.05841 21.1616 70.5042 38.5767 -2.05841 -13.6684 -22.3759 0.844096 9.55161 -22.3759 -28.1809
171,1,5,0,0,53.133,50.7084,0,592,0,611,17.8363 14.9918 -2.07534 17.8363 14.9918 34.9035 20.6808 6.45823 0.769182 -21.987 -21.987 -4.91986 17.8363 -13.4534 -21.987 -19.1425 -4.91986 -13.4534 -30.5206 -19.1425 -13.4534 -16.298 -2.07534 3.61371 12.1473
190,1,5,2,347.959,49.3772,46.7542,0,1514,761.823,1532,-13.4559 -4.16945 -6.49107 7.43867 16.7252 5.11705 2.79542 19.0468 28.3333 21.3684 35.2982 67.8009 9.76029 -1.84782 12.0819 19.0468 7.43867 30.6549 32.9765 21.3684 7.43867 5.11705 -1.84782 9.76029
191,1,5,4,432.803,50.6452,47.9996,0,605,305.347,616,20.8566 14.5627 8.26878 -10.6129 11.4157 27.1505 42.8853 102.677 124.706 52.3262 14.5627 20.8566 33.4444 11.4157 1.97487 -4.31904 -13.7599
192,1,5,0,208.362,51.9731,46.8854,0,592,0,616,5.009 2.10437 -12.4188 5.009 -3.70488 -15.3234 19.5321 36.9599 54.3876 5.009 -15.3234 -6.6095 -0.800254 -9.51413 2.10437 -15.3234 -9.51413 36.9599 86.3385 51.483 28.246 25.3414 -0.800254 -6.6095 -21.1326 -18.228 -12.4188 -9.51413 7.91362 -0.800254
144,1,5,0,357.031,46.6143,51.0087,0,599,0,623,0.0965471 32.5364 24.4264 -10.7167 -2.60677 2.79987 8.20651 16.3165 19.0198 2.79987 -2.60677 8.20651 5.50319 27.1297 16.3165 8.20651 -8.01341 13.6131 13.6131 2.79987 40.6463 62.2729 73.0862 29.8331 10.9098 2.79987 -10.7167 0.0965471 -5.31009 -24.2333
169,1,5,0,36.5459,50.5495,50.3579,0,604,0,616,5.12037 22.0485 14.7936 -19.0626 -6.97111 -2.13452 -2.13452 31.7216 7.53867 -9.38941 2.70208 2.70208 2.70208 -2.13452 -16.6443 -6.97111 2.70208 9.95697
212,1,5,0,28.3192,49.4001,44.45,0,1514,0,1532,-15.9584 20.2016 6.64163 -4.65837 -15.9584 -20.4784 -15.9584 -6.91836 29.2416 26.9816 -6.91836 6.64163 33.7616 17.9416 -2.39837 4.38163 13.4216 17.9416 -4.65837 -4.65837 -2.39837 -18.2184 -13.6984 -15.9584
168,1,5,4,701.286,49.3086,49.0542,0,604,306.218,616,-7.2913 -16.8826 -0.0978699 -2.49568 9.49338 14.289 26.2781 7.09556 9.49338 28.6759 86.2233 210.91 232.49 62.2452 4.69775 11.8912 -7.2913 11.8912
211,1,5,0,0,48.0956,45.573,0,1514,0,1532,14.3663 8.69503 0.188079 -25.3328 -28.1684 -33.8397 -36.6754 -22.4971 -11.1545 5.85938 5.85938 0.188079 0.188079 -22.4971 3.02373 3.02373 28.5446 22.8733 8.69503 20.0376 14.3663 17.202 -5.48322 5.85938
187,1,5,0,84.661,45.4581,47.6586,0,599,0,623,-13.2167 -0.212316 44.0025 30.9981 4.98943 7.5903 12.792 20.5947 2.38855 -5.41406 -2.81319 -0.212316 10.1912 4.98943 2.38855 -21.0193 -21.0193 -8.01493 -8.01493 -2.81319 -10.6158 -2.81319 10.1912 4.98943 -8.01493 -2.81319 -2.81319 25.7964 20.5947 -8.01493
166,1,5,3,474.093,46.7185,48.8281,0,599,305.439,620,1.08987 -6.53921 -19.2543 3.63289 8.71895 31.6062 21.4341 3.63289 8.71895 49.4074 34.1492 23.9771 18.8911 11.262 8.71895 1.08987 18.8911 34.1492 41.7783 34.1492 39.2353 41.7783 21.4341 8.71895 8.71895 -3.99618 -9.08224
145,1,5,0,0,47.8339,52.2843,0,611,0,623,22.5641 9.26715 -17.3267 43.8392 30.5423 -38.6018 -41.2612 -19.9861 -41.2612 -27.9643 -49.2394 30.5423 27.8829 -19.9861 -25.3049 9.26715 11.9265 38.5204
188,1,5,0,10.9733,46.7811,46.6407,0,599,0,620,-7.52959 5.86242 19.2544 13.8976 19.2544 11.2192 -2.17279 -18.2432 -12.8864 -2.17279 11.2192 24.6112 8.54083 -15.5648 -31.6352 -7.52959 -7.52959 -15.5648 -10.208 -2.17279 8.54083 3.18402 11.2192 11.2192 -18.2432 -7.52959 21.9328
146,1,5,0,0,49.1945,51.3456,0,604,0,623,23.1608 6.73878 -0.299235 -21.4133 -7.33725 -26.1053 -16.7213 -14.3753 -9.68325 -2.64524 -2.64524 -16.7213 -19.0673 2.04677 -0.299235 -12.0293 18.4688 11.4308 -0.299235 -2.64524 -4.99124 -14.3753 -14.3753 27.8528 4.39277
167,1,5,4,542.655,47.9645,50.0554,0,611,308.042,623,11.9838 -7.35947 6.45716 11.9838 -1.83282 36.8538 133.57 163.967 89.357 23.0371 25.8005 9.22049 11.9838 14.7471 23.0371 0.930508 -10.1228 -1.83282
120,1,5,0,181.853,43.8995,52.7911,0,618,0,638,30.2071 10.2556 -7.20185 -14.6836 -2.214 5.26779 30.2071 22.7253 40.1828 20.2314 7.76172 2.77386 17.7374 2.77386 0.279931 -12.1897 -4.70793 10.2556 15.2435 15.2435 10.2556 -2.214 -9.69578 15.2435 -12.1897 -9.69578
164,1,5,0,153.6,44.1276,48.6313,0,605,0,626,11.8286 7.02359 2.21862 9.42607 -0.183864 2.21862 -4.98883 14.231 11.8286 14.231 -12.1963 -2.58635 -12.1963 -9.7938 -0.183864 -9.7938 4.6211 35.8534 47.8658 4.6211 4.6211 19.036 19.036 9.42607 -12.1963 -7.39132 7.02359
165,1,5,4,520.741,45.3783,49.7926,0,605,308.265,623,-12.0226 -9.366 -12.0226 -1.39609 9.23046 22.5136 27.8269 49.08 1.26055 14.5437 19.857 33.1402 30.4835 17.2004 19.857 -12.0226 30.4835 59.7065 78.303 86.2729 14.5437 19.857 -22.6492 -14.6793
142,1,5,4,408.1,44.0324,50.7152,0,618,311.458,626,18.0218 11.1273 6.53101 -9.55615 4.23285 38.7053 47.898 146.719 103.054 61.687 18.0218 -2.66165 -9.55615 -2.66165
143,1,5,0,319.742,45.2589,51.9191,0,605,0,626,17.692 41.2652 17.692 -24.7399 -17.6679 8.26266 29.4786 29.4786 8.26266 20.0493 24.7639 24.7639 15.3346 17.692 -5.88128 1.19069 1.19069 12.9773 20.0493 27.1212 31.8359 15.3346 -1.16663 -3.52396 -3.52396 10.62 1.19069
251,1,5,0,0,42.8639,41.3796,0,75,0,82,-11.5729 -16.7398 -14.1564 -1.23901 -1.23901 -27.0737 -27.0737 -14.1564 -1.23901 -3.82248 3.92793 -16.7398 -16.7398
139,1,5,0,244.958,40.1033,51.3206,0,629,0,638,-18.7854 -3.06181 41.4882 96.5206 104.382 88.6588 10.0411 -10.9236 -13.5442 -8.30299 -10.9236 -26.6471 2.17937 10.0411 -16.1648
119,1,5,0,88.5553,42.5369,53.6288,0,621,0,638,-7.32265 20.0153 17.2815 41.8856 9.08009 17.2815 0.878718 -15.524 -12.7902 3.61251 20.0153 0.878718 11.8139 9.08009 3.61251 9.08009 3.61251 17.2815 9.08009 -12.7902 -29.193 -20.9916 -7.32265
163,1,5,0,31.864,42.791,49.5633,0,618,0,638,-8.13425 12.3348 -1.31123 28.2552 10.0605 -3.58557 12.3348 0.963114 -1.31123 5.5118 12.3348 19.1579 14.6092 -17.2316 -24.0546 -39.975 -42.2494 -5.85991 21.4322 19.1579 30.5296 -5.85991 3.23746 21.4322 -12.6829 -17.2316
117,1,5,0,60.8714,39.9708,53.2722,0,629,0,638,6.2595 18.9599 11.3397 1.17933 24.0401 -11.5211 16.4198 -1.36076 -24.2215 -21.6815 1.17933 16.4198 3.71941 11.3397 8.79959
118,1,5,0,283.106,41.3278,52.4513,0,621,0,638,-6.35685 -20.3562 -15.6898 -22.6894 -11.0233 -6.35685 12.309 21.6419 42.6409 89.3054 82.3057 30.9748 7.64251 -4.02362 -22.6894 0.642828 16.9754 12.309 30.9748 0.642828 33.308 21.6419 -11.0233
141,1,5,4,752.167,42.6819,51.6002,0,621,313.738,638,-11.4648 -1.75809 -9.03809 7.94857 -4.18476 37.0686 143.842 168.108 124.429 71.0419 22.5086 22.5086 17.6552 29.7886 37.0686 7.94857 15.2286 17.6552 12.8019 15.2286 5.5219 3.09524 -11.4648
316,1,5,0,47.0967,41.1721,34.4643,0,659,0,680,1.18385 28.9272 13.7945 16.3166 1.18385 -3.86039 -1.33827 -18.9931 -21.5152 -1.33827 11.2723 -6.38251 -16.471 1.18385 -3.86039 16.3166 11.2723 8.75022 1.18385 6.22809 -11.4268 -3.86039 11.2723 13.7945 -8.90463 8.75022 -6.38251
95,1,5,0,40.5477,39.8057,55.2153,0,629,0,638,-16.3161 -2.73091 -13.5991 -10.882 10.8543 10.8543 -16.3161 -2.73091 13.5714 8.13727 19.0054 19.0054 24.4395 -0.0138625 -2.73091
202,1,5,0,0,36.4097,44.45,0,174,0,191,-6.92308 4.14481 6.35839 4.14481 -0.282344 1.93123 -15.7774 -11.3502 -9.13666 -11.3502 -9.13666 -29.0589 -24.6317 -9.13666 -20.2046 12.9991 52.8435 24.067 24.067 -2.49592 -0.282344 -17.991 1.93123
180,1,5,0,6.46443,36.3953,46.3136,0,174,0,191,10.774 23.8903 5.52756 2.90431 13.3973 5.52756 -15.4584 -7.58868 -7.58868 8.1508 37.0065 23.8903 0.281062 -10.2119 -7.58868 -12.8352 8.1508 16.0205 13.3973 -39.0676 -28.5746 -18.0817 -15.4584
140,1,5,0,109.94,41.4492,50.4585,0,621,0,638,3.08637 -6.07921 5.37776 14.5433 -6.07921 -24.4104 -15.2448 -3.78781 67.2454 30.5831 -6.07921 0.794973 -12.9534 -38.1587 -10.662 9.96055 12.2519 28.2917 16.8347 0.794973 7.66916 37.4573 -1.49642
161,1,5,0,167.06,40.2029,49.3624,0,629,0,638,29.756 17.1758 2.07959 2.07959 -5.46854 -13.0167 2.07959 22.2079 4.59563 9.62771 29.756 7.11167 14.6598 19.6919 24.724
250,1,5,0,0,41.5362,40.4407,0,75,0,82,-17.9903 -33.8499 3.15573 37.5181 16.372 -23.2769 -10.0606 5.79899 -15.3471 -4.77405 3.15573 29.5883 -10.0606
138,1,5,0,0,38.8649,50.2333,0,629,0,643,-4.07109 -8.68343 2.84741 28.2153 9.76591 -13.2958 -1.76492 5.15358 -6.37726 -17.9081 -17.9081 -1.76492 -6.37726 -1.76492 7.45975 -13.2958 -24.8266 9.76591 25.9091 -1.76492
158,1,5,2,364.414,36.3519,48.1758,0,174,91.1217,191,-18.0154 -8.54887 -6.18224 5.65095 24.584 17.4841 29.3173 34.0506 36.4172 26.9507 17.4841 22.2174 0.917676 12.7509 24.584 43.5171 26.9507 15.1175 17.4841 10.3842 -1.44896 -10.9155 3.28431
116,1,5,4,618.156,38.754,52.153,0,629,316.842,638,-17.1 6.11051 -3.17368 -7.81577 6.11051 73.4208 138.41 170.905 122.163 85.0261 17.7157 20.0368 -7.81577 -21.742 -3.17368
93,1,5,0,214.651,37.2518,54.8355,0,629,0,643,-2.68382 13.2564 5.28631 -2.68382 -10.6539 23.8833 18.5699 23.8833 10.5997 2.6296 -13.3107 10.5997 18.5699 31.8534 15.9132 -10.6539 -2.68382 23.8833 29.1967 29.1967
179,1,5,0,124.081,35.0797,47.1998,0,174,0,191,37.5594 11.6928 -16.7605 9.10611 3.93279 6.51945 6.51945 -14.1739 9.10611 -11.5872 -1.24054 -9.00054 -6.41387 9.10611 14.2794 6.51945 6.51945 29.7994 9.10611 -9.00054 16.8661 19.4528 -3.82721
94,1,5,0,187.109,38.6119,54.066,0,629,0,643,3.33497 3.33497 13.1644 -1.57972 20.5364 27.9084 27.9084 47.5672 3.33497 3.33497 20.5364 18.079 0.877624 0.877624 5.79232 5.79232 0.877624 0.877624 -13.8665 -1.57972
181,1,5,0,21.5026,37.6746,47.2932,0,174,0,191,-16.661 19.6229 16.8318 -16.661 -8.28776 -19.452 0.0854409 5.66758 -2.70563 11.2497 41.9515 -11.0788 -22.2431 11.2497 14.0408 11.2497 14.0408 25.2051 -2.70563 -11.0788 -27.8252 -2.70563 -8.28776
72,1,5,0,73.9677,38.4387,55.9705,0,629,0,643,26.3028 10.8907 -4.52142 -25.0709 -14.7962 3.18465 13.4594 13.4594 -9.65879 -1.95273 16.0281 21.1655 -7.0901 5.75334 13.4594 26.3028 5.75334 0.615961 -9.65879 -9.65879
115,1,5,4,694.66,37.4024,52.9587,0,629,317.995,643,5.22585 -31.8646 -23.3053 13.7852 25.1976 56.5819 42.3163 10.9321 62.2881 127.91 133.616 85.113 30.9039 16.6383 30.9039 45.1694 8.07897 5.22585 -0.480371 5.22585
203,1,5,0,80.308,37.705,45.398,0,174,0,191,-27.6066 -11.3507 4.90521 4.90521 -4.38389 0.260663 4.90521 25.8057 14.1943 9.54976 -4.38389 -2.06161 -4.38389 0.260663 7.22749 11.872 11.872 -9.02843 14.1943 2.58294 25.8057 0.260663 4.90521
201,1,5,0,0,35.1073,45.3668,0,174,0,191,4.069 -6.60022 12.0709 -9.26752 -9.26752 12.0709 -1.26561 14.7382 30.742 9.40361 -11.9348 4.069 9.40361 -9.26752 1.4017 -3.93291 -11.9348 -22.604 6.7363 -11.9348 -11.9348 -3.93291 -3.93291
71,1,5,0,158.071,37.0717,56.7042,0,629,0,643,1.50462 -6.84177 9.85102 9.85102 23.7617 15.4153 -15.1882 4.28676 1.50462 20.9796 26.5438 -1.27751 -12.406 -12.406 23.7617 29.3259 37.6723 4.28676 1.50462 -4.05964
113,1,5,4,417.691,34.8319,52.6827,0,633,319.972,645,-19.7293 -12.0972 -14.6412 -1.92101 10.7992 41.3278 33.6956 26.0635 23.5194 51.5039 61.6801 59.1361 43.8718 59.1361 31.1516 -22.2734 -27.3615 -1.92101
111,1,5,0,382.259,32.2598,52.4396,0,634,0,653,-9.3497 3.53737 21.5793 19.0019 19.0019 26.7341 24.1567 29.3115 16.4244 11.2696 -4.19487 0.959955 6.11478 24.1567 3.53737 6.11478 49.9308 47.3534 26.7341 3.53737 3.53737 11.2696 19.0019 16.4244 6.11478
